date,device,failure,Air_Temp_K,Process_Temp_K,Rotational_Speed,Torque,Tool_Wear,Pressure,Vibration,Voltage,Current
2015-06-20,R7QEGC6X,0,298.36,305.0,1770.2,20.29,24.8,104.23,0.786,222.26,12.54
2015-06-20,R7QRCYDA,0,297.62,305.79,1820.2,31.84,37.8,102.68,1.453,235.66,17.6
2015-06-20,R7QSA3MX,0,299.21,308.06,1701.4,43.54,24.8,102.92,1.323,235.47,16.67
2015-06-20,R7QT0Q2R,0,298.6,305.78,1589.6,9.09,31.6,104.52,0.2,228.03,10.78
2015-06-20,R7QU9M5S,0,299.88,308.31,1531.1,30.47,19.5,109.37,0.4,229.69,10.14
2015-06-20,S1F69AZS,0,300.01,307.66,1800.1,20.06,28.2,101.42,1.591,224.99,12.47
2015-06-20,S1FC79PM,0,298.87,307.06,1750.3,16.21,35.6,103.13,1.223,229.94,5.52
2015-06-20,S1FQ63HZ,0,299.54,306.45,1843.9,28.57,32.9,106.87,1.342,227.9,11.88
2015-06-20,S1FSNEEV,0,298.65,306.98,1772.1,32.09,28.4,105.96,1.215,227.98,8.98
2015-06-20,T2K73JW2,0,300.83,309.51,1690.6,47.32,27.3,104.94,2.045,233.47,12.84
2015-06-20,T2K80XY7,0,298.8,308.04,1866.8,38.8,33.2,101.77,1.024,232.78,16.54
2015-06-20,T2KA0SBN,0,298.92,308.68,1736.3,22.19,20.4,106.81,0.54,234.81,14.35
2015-06-20,T2KDDTA5,0,300.18,307.74,1862.9,35.43,36.8,106.49,2.107,234.7,20.18
2015-06-20,T2KPNFVJ,0,298.47,305.86,1734.6,16.68,38.8,101.19,0.62,229.02,15.02
2015-06-20,T2KQ9SJF,0,297.57,305.0,1703.9,41.47,29.3,103.04,1.99,232.51,11.27
2015-06-20,T2KQNEAM,0,299.68,306.81,1782.5,12.59,31.0,103.94,0.98,234.83,8.13
2015-06-20,T2KTUCW9,1,305.0,313.81,1477.0,34.25,30.9,105.18,1.598,225.06,8.3
2015-06-20,W1FAN4P3,0,297.01,305.0,1616.3,5.0,27.3,105.54,0.381,229.94,5.58
2015-06-20,W1FKT59X,0,299.03,306.89,1450.0,26.07,25.3,106.84,1.838,239.64,6.52
2015-06-20,W1FPN4U6,0,299.32,306.49,1816.9,12.04,29.6,105.06,0.467,233.56,9.21
2015-06-20,W1FZGGE4,0,299.83,308.15,1864.7,56.11,32.2,97.29,3.046,226.93,24.94
2015-06-21,M3RCAUFT,0,301.38,308.97,1730.2,51.42,31.7,107.59,2.247,234.69,24.0
2015-06-21,M3RFT8YA,0,299.61,308.72,1689.2,39.49,25.8,102.13,2.258,233.35,18.07
2015-06-21,M3RGW8ZX,0,300.3,308.34,1784.3,23.26,31.7,105.14,0.94,228.8,11.95
2015-06-21,M3RHVE90,0,299.8,305.92,1931.8,5.68,34.5,106.73,0.2,225.9,8.77
2015-06-21,P0X0TSSN,0,299.46,307.59,1700.6,13.87,21.5,101.33,1.377,226.29,6.52
2015-06-21,P0X5CKQV,0,300.09,308.68,1784.2,27.59,15.7,103.24,1.54,227.01,9.35
2015-06-21,P0XSQSG4,0,299.14,306.5,1816.9,42.39,18.6,100.88,2.085,229.17,15.83
2015-06-21,P0XSS6CF,0,298.68,306.1,1777.3,43.18,39.3,99.46,2.074,233.26,12.95
2015-06-21,R7Q05794,1,302.22,310.96,1444.4,58.36,28.9,102.77,1.88,234.65,13.69
2015-06-21,R7Q7714J,0,298.24,305.91,1677.0,39.22,22.4,105.01,1.622,228.4,12.51
2015-06-21,R7Q9X9EN,0,301.57,310.67,1769.8,25.71,28.0,111.05,1.502,229.44,14.28
2015-06-21,R7QSA3MX,0,300.47,309.39,1679.1,45.8,25.1,100.67,0.989,236.56,8.15
2015-06-21,R7QT0Q2R,0,299.33,307.19,1573.8,11.43,32.0,104.71,0.237,227.18,9.84
2015-06-21,R7QW7W3H,0,298.36,305.93,1755.6,34.0,38.4,101.69,2.252,228.58,16.47
2015-06-21,R7QZ5W3R,1,301.37,309.3,1988.6,48.02,26.5,106.17,2.655,239.77,15.13
2015-06-21,S1F3EW4F,0,299.73,308.48,1803.6,31.2,22.5,104.94,0.562,230.18,9.67
2015-06-21,S1F42UW5,0,300.4,308.51,1968.7,33.24,39.5,106.21,1.181,210.0,11.76
2015-06-21,S1F69AZS,0,300.39,308.07,1837.7,16.36,28.6,101.35,1.034,233.81,6.65
2015-06-21,S1F98NRQ,0,297.94,306.78,1869.6,43.22,32.6,106.96,2.46,230.31,10.48
2015-06-21,S1FC79PM,0,298.12,306.5,1854.0,18.32,36.0,99.92,1.004,226.9,14.3
2015-06-21,S1FPY49G,1,301.49,311.34,1697.1,29.22,30.6,109.05,2.076,222.51,10.07
2015-06-21,S1FSJMJJ,0,298.1,305.0,1765.2,35.58,24.2,103.47,1.362,223.63,14.9
2015-06-21,T2K032SQ,0,301.5,310.5,1848.3,38.04,19.3,100.74,0.944,235.63,14.53
2015-06-21,T2K80XY7,0,298.17,306.64,1871.6,43.59,33.4,103.55,1.911,233.06,14.03
2015-06-21,T2K8SY8S,0,295.0,305.0,1953.8,54.66,24.5,108.64,1.669,228.65,20.2
2015-06-21,T2KDDTA5,0,299.18,307.44,1864.6,38.61,37.1,106.89,1.688,232.66,16.53
2015-06-21,T2KQ9SJF,0,297.92,306.33,1730.4,41.87,29.6,101.56,1.911,228.26,12.51
2015-06-21,T2KS229G,0,300.27,308.38,1644.3,35.3,28.4,104.18,1.336,225.93,12.85
2015-06-21,T2KYCWGQ,0,299.55,307.97,1877.1,32.59,27.7,104.48,1.129,228.01,10.48
2015-06-21,W1F5H19E,0,299.04,308.07,1661.5,17.97,20.3,100.97,1.258,224.39,9.69
2015-06-21,W1FAN4P3,0,297.48,306.15,1606.1,5.0,27.6,103.86,0.463,226.9,8.24
2015-06-21,W1FJA3NP,0,300.05,306.86,1724.4,24.85,18.5,105.04,0.526,226.51,9.04
2015-06-21,W1FPN4U6,0,298.63,306.97,1870.8,13.64,29.9,104.6,0.2,231.71,13.9
2015-06-22,M3R5FV0S,0,298.42,307.87,1555.4,57.18,29.1,105.26,2.356,230.43,14.29
2015-06-22,M3RCAUFT,0,301.09,309.27,1799.9,55.46,31.9,107.34,2.327,229.45,16.43
2015-06-22,M3RFT8YA,0,300.07,307.94,1700.5,42.36,26.2,103.02,1.515,231.32,19.47
2015-06-22,M3RHVE90,0,299.65,307.75,1916.2,5.0,34.7,106.93,0.354,231.75,5.36
2015-06-22,M3RQ3ASU,0,301.76,307.42,1774.2,21.75,41.1,104.07,0.893,232.59,8.64
2015-06-22,P0X0TSSN,0,300.09,310.72,1564.3,21.9,21.8,99.02,0.704,230.15,7.68
2015-06-22,P0X5CKQV,0,296.49,305.29,1770.6,27.27,16.0,103.42,1.232,232.57,12.68
2015-06-22,P0XNDUHE,0,299.61,307.04,1804.7,49.74,24.7,101.56,2.032,229.49,18.93
2015-06-22,R7Q05794,0,301.35,308.83,1613.3,35.96,29.4,104.48,2.352,225.24,11.57
2015-06-22,R7QEGC6X,0,298.68,305.41,1729.0,25.39,48.25,104.06,1.682,224.52,10.77
2015-06-22,R7QRCYDA,0,298.34,305.3,1812.8,23.89,38.2,105.55,1.771,223.32,5.95
2015-06-22,R7QU9M5S,0,299.25,308.12,1566.6,27.27,19.8,110.65,1.125,221.18,11.76
2015-06-22,R7QV17U1,0,299.22,307.78,1535.5,41.63,20.8,104.94,1.784,232.89,22.44
2015-06-22,R7QW7W3H,0,297.27,305.0,1673.0,32.57,38.7,100.19,1.806,231.48,11.93
2015-06-22,S1F3EW4F,0,299.62,308.04,1782.0,35.06,22.6,105.84,0.736,231.18,12.97
2015-06-22,S1F69AZS,0,300.3,307.88,1811.6,14.67,28.8,102.42,0.677,238.28,7.51
2015-06-22,S1FC79PM,0,298.56,308.15,1808.8,16.5,36.3,101.65,0.524,233.18,6.7
2015-06-22,S1FJTAK1,0,299.37,308.19,1812.7,42.51,29.3,105.89,1.692,228.17,12.69
2015-06-22,S1FPY49G,0,301.51,309.85,1733.3,31.73,31.0,107.41,1.514,236.96,12.76
2015-06-22,T2K032SQ,0,300.49,310.63,1807.5,35.28,19.7,103.57,1.322,230.64,12.63
2015-06-22,T2K1J5RP,0,298.2,306.05,1836.0,39.72,33.7,100.85,1.282,230.63,19.6
2015-06-22,T2K4PFA7,0,300.92,309.64,1756.3,41.42,36.2,104.59,1.191,224.46,17.14
2015-06-22,T2K73JW2,0,300.12,307.75,1697.3,45.85,27.6,103.81,2.582,228.46,7.43
2015-06-22,T2K8SY8S,0,295.51,305.0,1942.3,57.85,24.8,109.23,2.115,233.39,19.68
2015-06-22,T2KA0SBN,0,298.82,307.03,1734.8,23.71,20.8,107.04,0.854,227.24,6.52
2015-06-22,T2KEZ79D,0,301.1,306.79,1765.0,34.63,30.9,111.06,1.084,223.79,8.8
2015-06-22,T2KPNFVJ,0,297.92,306.1,1685.3,17.72,39.1,104.04,0.776,230.77,10.67
2015-06-22,W1F04YDF,0,300.04,307.1,1755.9,35.7,25.8,110.72,0.763,224.56,13.64
2015-06-22,W1F5H19E,0,299.17,307.25,1717.2,17.27,20.7,101.73,0.293,232.37,9.09
2015-06-22,W1FPN4U6,0,297.4,305.43,1854.7,17.23,30.3,105.48,0.949,239.28,5.0
2015-06-22,W1FQTER8,0,299.88,308.77,1858.7,29.45,27.9,100.53,1.227,226.14,6.78
2015-06-23,M3RGW8ZX,0,299.04,307.66,1748.8,24.71,32.1,103.58,0.251,225.74,6.25
2015-06-23,M3RHVE90,0,299.0,306.17,1945.5,8.1,34.9,108.1,0.2,226.66,9.16
2015-06-23,M3RQ3ASU,0,300.35,308.25,1741.3,23.95,41.4,104.87,1.348,224.56,12.33
2015-06-23,P0X6QATK,0,299.08,307.44,1615.8,34.77,20.2,106.01,1.845,231.26,11.83
2015-06-23,R7Q5GPGE,0,303.37,311.12,1787.4,56.71,22.6,98.24,2.087,228.42,13.18
2015-06-23,R7QEGC6X,0,298.13,306.17,1753.4,30.97,25.5,104.78,2.085,224.32,12.95
2015-06-23,R7QKEBMK,0,297.4,305.0,1878.4,45.34,39.3,109.15,1.625,228.37,16.85
2015-06-23,R7QRCYDA,0,299.02,308.7,1865.2,22.87,38.6,108.37,1.118,226.75,9.82
2015-06-23,R7QT0Q2R,0,298.9,308.54,1830.9,22.53,32.3,101.18,1.419,232.26,9.43
2015-06-23,R7QV17U1,0,299.38,307.51,1580.6,37.67,21.0,104.92,1.477,222.49,13.56
2015-06-23,S1FJTAK1,0,298.69,307.88,1863.0,54.88,29.6,106.05,2.221,235.1,19.34
2015-06-23,S1FPY49G,0,300.62,307.21,1737.3,35.78,31.3,106.81,1.791,230.08,16.19
2015-06-23,S1FQ63HZ,0,300.29,308.02,1871.5,29.47,33.1,106.21,2.065,231.72,12.72
2015-06-23,T2K73JW2,1,301.42,311.53,1770.6,80.0,28.1,105.22,5.619,226.38,30.0
2015-06-23,T2K80XY7,0,298.64,308.17,1807.2,43.77,33.7,102.15,1.791,229.76,9.78
2015-06-23,T2K8SY8S,0,296.74,305.07,1811.0,53.95,25.2,111.68,1.687,231.95,14.04
2015-06-23,T2KDDTA5,0,299.76,306.65,1860.8,37.57,37.3,105.49,2.085,229.2,15.01
2015-06-23,T2KS229G,0,299.64,308.93,1634.7,33.42,28.6,105.2,1.471,233.38,14.59
2015-06-23,W1FAN4P3,0,297.57,305.2,1579.1,5.0,27.9,104.94,1.161,228.54,8.41
2015-06-23,W1FJA3NP,0,299.75,308.04,1750.4,25.16,18.8,105.74,0.944,230.55,12.45
2015-06-23,W1FZGGE4,0,299.9,310.28,2061.1,42.15,32.3,101.22,2.27,227.16,12.94
2015-06-24,M3RJ1483,1,299.63,308.25,1811.6,49.1,17.9,107.01,1.946,234.34,19.93
2015-06-24,M3RPYE5U,0,302.53,311.52,1783.7,80.0,26.9,100.38,1.9264999999999999,224.82,20.9
2015-06-24,P0X0TSSN,0,299.95,306.7,1772.9,26.59,22.3,106.96,1.128,230.4,9.83
2015-06-24,P0XDS15G,0,299.54,307.45,1584.8,25.04,27.0,107.06,1.093,230.19,15.5
2015-06-24,P0XFQ5WG,0,300.89,308.9,1659.9,32.94,19.0,101.76,1.691,224.95,12.83
2015-06-24,P0XGEX5J,0,300.76,309.33,1698.9,58.13,29.3,97.43,3.014,230.44,20.25
2015-06-24,P0XSS6CF,0,299.29,306.9,1754.9,44.25,39.7,98.76,1.403,223.61,13.1
2015-06-24,R7Q05794,0,300.4,308.21,1633.7,60.18,29.6,103.9,2.525,232.61,15.72
2015-06-24,R7Q5GPGE,1,303.17,311.26,1810.5,55.83,22.9,98.23,2.311,233.47,15.8
2015-06-24,R7QT0Q2R,0,298.76,308.09,1684.0,6.52,56.7,103.87,0.245,235.62,5.29
2015-06-24,R7QU9M5S,0,299.82,305.3,1593.2,21.44,20.1,109.33,0.799,233.92,5.0
2015-06-24,R7QZ5W3R,0,300.19,308.02,1956.3,48.53,26.9,106.6,2.265,229.27,19.71
2015-06-24,S1F3EW4F,0,299.71,308.16,1759.7,32.33,23.0,108.6,1.328,233.53,17.8
2015-06-24,S1FC79PM,0,299.6,308.35,1798.3,14.35,36.6,103.44,0.764,225.5,5.37
2015-06-24,S1FPY49G,0,300.47,309.29,1763.4,40.26,31.6,109.4,2.319,229.01,12.09
2015-06-24,S1FSNEEV,0,299.86,308.83,1797.2,29.87,28.8,105.22,1.723,230.21,10.58
2015-06-24,T2K4PFA7,0,300.14,310.22,1742.5,40.72,36.5,103.39,0.867,227.39,20.22
2015-06-24,T2K80XY7,0,299.52,307.11,1794.5,44.91,34.0,102.33,2.117,226.77,16.17
2015-06-24,T2KDDTA5,1,298.67,306.06,1840.3,43.0,37.6,106.09,2.109,236.05,16.2
2015-06-24,T2KEZ79D,0,301.38,308.12,1685.0,30.13,31.2,108.24,1.242,227.82,10.32
2015-06-24,T2KPNFVJ,0,299.23,308.51,1696.3,19.29,39.4,104.96,1.02,234.37,11.89
2015-06-24,T2KQ9SJF,0,297.96,306.9,1698.3,48.879999999999995,29.8,102.11,2.493,225.6,13.31
2015-06-24,T2KU0WH4,0,298.44,308.13,1742.0,45.12,27.1,108.56,1.317,240.32,20.29
2015-06-24,T2KYCWGQ,0,299.05,305.46,1837.4,33.64,28.1,107.4,1.902,231.54,13.79
2015-06-24,W1FAN4P3,0,298.12,306.54,1684.1,5.0,28.1,105.9,0.299,232.14,8.55
2015-06-24,W1FKT59X,0,298.97,306.83,1455.3,23.89,25.7,105.28999999999999,1.003,221.26,9.36
2015-06-24,W1FZGGE4,0,299.77,308.82,1955.2,47.15,32.6,101.61,2.702,230.21,21.82
2015-06-25,M3RFT8YA,0,298.63,306.75,1681.8,43.22,26.4,103.01,2.226,234.09,12.47
2015-06-25,P0X0TSSN,0,299.68,309.31,1965.6,28.77,22.5,108.07,1.144,232.14,8.6
2015-06-25,P0XDS15G,0,299.23,309.39,1630.4,27.67,27.4,106.16,0.994,231.54,8.57
2015-06-25,R7Q05794,0,299.83,310.64,1653.9,70.69,30.1,109.17,3.145,233.85,19.67
2015-06-25,R7Q9X9EN,0,300.69,307.09,1724.3,21.43,28.4,109.61,0.745,230.4,12.83
2015-06-25,R7QEGC6X,0,298.26,305.83,1734.7,37.53,25.8,103.58,1.778,219.51,14.47
2015-06-25,R7QSA3MX,0,299.98,307.1,1702.4,46.21,25.3,103.16,1.744,221.77,16.89
2015-06-25,R7QT0Q2R,0,298.54,305.0,1682.6,5.0,32.9,103.41,0.2,229.4,9.15
2015-06-25,R7QW7W3H,0,298.07,305.0,1762.7,29.61,39.1,102.48,1.289,229.2,12.69
2015-06-25,S1F3EW4F,0,298.19,306.19,1729.4,33.69,23.4,107.41,1.418,232.49,13.39
2015-06-25,S1F42UW5,0,299.69,307.61,1941.3,30.19,22.9,107.52,1.291,226.68,13.36
2015-06-25,S1F98NRQ,0,297.7,307.04,1909.2,43.33,32.7,106.55,1.345,231.62,13.59
2015-06-25,S1FK3NM2,0,300.88,307.82,1811.8,43.32,28.7,102.42,1.111,233.65,14.64
2015-06-25,S1FPY49G,0,300.29,308.96,1736.8,43.42,32.0,109.37,1.415,236.15,16.32
2015-06-25,T2KDDTA5,0,299.45,307.47,1848.3,46.12,38.0,105.9,2.059,231.52,17.79
2015-06-25,T2KS229G,0,299.49,306.85,1765.0,39.09,29.1,104.14,0.941,233.46,17.62
2015-06-25,W1F04YDF,0,299.63,306.82,1787.3,34.41,26.2,108.71,0.784,223.75,12.14
2015-06-25,W1FAN4P3,0,296.43,305.0,1647.8,5.0,28.3,106.51,1.043,232.36,5.0
2015-06-25,W1FJA3NP,0,300.25,307.81,1717.3,26.66,19.1,107.61,0.646,228.14,8.16
2015-06-25,W1FPN4U6,0,297.17,305.0,1814.8,14.8,30.7,105.81,0.869,225.77,10.07
2015-06-25,W1FQTER8,0,300.28,308.6,1840.1,30.6,28.1,99.45,1.278,235.95,11.1
2015-06-26,M3R5FV0S,0,299.79,308.43,1605.7,56.78,29.4,104.88,1.446,228.53,16.88
2015-06-26,M3RCAUFT,0,300.27,307.34,1788.7,57.6,32.1,107.04,2.327,230.23,14.89
2015-06-26,P0X5CKQV,0,299.12,307.56,1800.0,31.16,16.4,102.04,1.227,223.82,17.11
2015-06-26,P0XB2ZEW,0,300.67,310.97,1556.3,13.7,26.9,102.45,1.878,233.11,5.0
2015-06-26,P0XGEX5J,1,300.53,311.44,1463.0,52.59,29.8,100.58,2.107,224.52,16.78
2015-06-26,P0XSS6CF,0,300.61,307.18,1790.4,46.19,39.9,101.02,1.454,234.8,16.84
2015-06-26,R7Q7714J,0,299.53,305.43,1700.1,31.625,22.8,105.27,0.965,235.54,12.25
2015-06-26,R7Q9X9EN,0,300.81,309.17,1703.9,22.97,28.7,109.71,1.111,239.59,7.52
2015-06-26,R7QEGC6X,0,297.82,305.66,1702.6,42.05,26.0,103.39,1.101,227.23,10.28
2015-06-26,R7QRCYDA,0,299.03,309.42,1890.0,21.89,38.9,108.05,1.176,231.38,10.23
2015-06-26,R7QU9M5S,0,299.49,306.38,1567.0,19.49,20.4,108.47,0.774,227.35,9.77
2015-06-26,R7QZ5W3R,0,300.98,309.36,1981.9,51.2,27.2,104.26,1.733,233.58,17.06
2015-06-26,S1F69AZS,0,300.18,308.55,1758.3,11.87,29.2,102.45,1.209,232.13,7.25
2015-06-26,S1F98NRQ,0,298.24,306.33,1903.4,47.34,33.0,106.53,2.832,229.92,18.58
2015-06-26,S1FJGSZN,0,301.82,309.07,1778.0,34.88,24.0,103.38,1.349,230.7,13.52
2015-06-26,S1FK3NM2,0,300.3,307.02,1723.7,44.47,29.1,105.22,1.344,234.94,11.62
2015-06-26,T2K80XY7,0,298.03,307.97,1771.0,45.65,34.2,104.37,1.579,228.65,16.82
2015-06-26,T2KCW3RR,1,300.36,308.86,1456.8,73.83,19.6,102.16,3.745,244.04,22.18
2015-06-26,T2KDDTA5,0,299.04,308.26,1887.3,48.46,38.2,106.04,1.593,234.7,17.36
2015-06-26,T2KPNFVJ,0,298.28,305.0,1681.2,20.8,39.6,105.58,1.169,230.97,11.13
2015-06-26,T2KQ9SJF,0,299.23,305.53,1683.7,42.55,30.2,102.25,2.261,235.37,12.8
2015-06-26,T2KQNEAM,0,299.5,306.36,1836.1,8.47,31.3,103.58,0.725,232.2,5.0
2015-06-26,T2KYCWGQ,0,297.09,306.66,1836.5,37.84,28.4,108.34,2.241,229.26,11.44
2015-06-26,W1F5H19E,0,299.2,306.62,1703.6,23.07,21.1,101.55,1.268,234.43,6.63
2015-06-26,W1FAN4P3,0,298.28,305.9,1640.0,5.0,28.6,107.3,0.2,229.49,7.14
2015-06-26,W1FKT59X,0,298.81,306.82,1492.0,19.46,26.0,107.11,0.957,237.07,10.54
2015-06-27,M3RBY2B3,0,298.39,305.95,2064.8,11.85,18.9,113.69,1.081,236.68,6.65
2015-06-27,M3RHVE90,0,300.06,307.31,1915.0,9.22,35.2,105.45,0.2,225.21,10.42
2015-06-27,M3RJ1483,0,299.28,306.63,1793.1,47.7,18.2,107.2,2.139,234.81,18.16
2015-06-27,P0X0TSSN,0,300.9,310.24,1815.6,13.13,22.8,104.41,1.151,228.09,6.86
2015-06-27,P0X5CKQV,0,298.51,308.71,1786.6,29.51,16.8,101.4,1.252,226.74,12.34
2015-06-27,P0X6QATK,0,300.65,309.42,1703.1,42.12,20.5,109.08,1.132,231.72,17.25
2015-06-27,P0XB2ZEW,0,300.74,306.92,1817.5,14.8,27.1,103.3,1.505,234.92,14.67
2015-06-27,P0XDS15G,0,299.96,307.66,1634.2,29.17,27.6,104.94,0.974,232.41,12.92
2015-06-27,P0XGEX5J,0,300.68,307.21,1590.6,42.39,30.0,101.48,2.441,226.22,10.94
2015-06-27,P0XNDUHE,0,299.1,307.66,1738.7,50.7,25.0,104.01,2.532,224.32,19.24
2015-06-27,P0XSS6CF,1,299.6,308.26,1773.4,45.48,40.2,100.49,1.892,217.9,17.38
2015-06-27,R7Q05794,0,300.56,309.2,1754.0,34.21,30.4,101.43,2.699,229.79,13.83
2015-06-27,R7Q5GPGE,0,302.44,311.18,1775.9,56.86,23.1,99.29,1.652,238.37,15.28
2015-06-27,R7QEGC6X,0,298.51,306.83,1684.6,37.75,26.4,104.38,1.487,232.46,14.65
2015-06-27,R7QRCYDA,0,298.58,306.32,1872.9,20.51,39.3,107.72,1.539,232.33,8.85
2015-06-27,R7QV17U1,0,299.32,307.29,1588.8,36.79,21.3,105.2,1.46,226.05,13.75
2015-06-27,S1F69AZS,0,300.42,307.66,1735.1,13.69,29.6,102.55,1.244,237.96,13.12
2015-06-27,S1F98NRQ,0,297.83,306.38,1913.6,47.07,33.2,106.43,2.789,228.66,14.43
2015-06-27,S1FJGSZN,0,300.8,307.79,1767.8,35.93,24.3,104.8,1.512,220.46,11.79
2015-06-27,S1FPY49G,0,300.74,308.21,1715.4,43.96,32.4,107.67,0.936,229.36,13.63
2015-06-27,T2K73JW2,1,301.01,310.88,1537.1,66.16,28.3,103.47,3.407,232.69,21.95
2015-06-27,T2KPNFVJ,0,299.41,307.64,1621.3,17.39,40.0,106.12,1.393,225.59,10.9
2015-06-27,T2KQNEAM,0,299.67,307.93,1826.8,11.05,31.7,104.16,1.1,228.44,12.9
2015-06-27,W1F5H19E,0,299.05,307.45,1813.5,27.98,21.5,103.74,0.828,235.84,8.12
2015-06-27,W1FAN4P3,0,296.45,305.0,1667.6,5.0,28.8,106.39,0.2,236.51,11.95
2015-06-27,W1FPN4U6,0,298.33,306.16,1790.1,13.38,55.5,105.17,1.072,219.36,8.65
2015-06-27,W1FQTER8,0,299.57,308.72,1830.2,34.46,28.6,100.19,0.91,235.43,9.44
2015-06-27,W1FZGGE4,0,299.64,306.73,1758.1,57.38,32.9,99.51,2.564,232.52,14.99
2015-06-28,M3R5FV0S,0,299.07,307.09,1596.6,45.885,29.9,104.89,2.027,234.32,9.82
2015-06-28,M3RCAUFT,1,300.92,309.1,1836.0,64.12,32.4,106.99,1.865,230.19,14.06
2015-06-28,M3RFT8YA,0,298.74,305.97,1737.3,39.96,26.7,102.52,1.83,229.08,9.53
2015-06-28,M3RHVE90,0,299.9,308.29,1948.7,6.73,35.4,106.39,0.893,238.08,5.0
2015-06-28,M3RJ1483,0,297.86,305.16,1745.7,55.11,18.4,105.78,1.698,230.0,17.92
2015-06-28,P0XB2ZEW,0,300.41,309.29,1538.9,15.43,27.4,109.65,1.597,226.37,8.93
2015-06-28,P0XDS15G,0,298.57,307.04,1611.9,26.93,27.9,102.01,0.938,223.71,6.46
2015-06-28,P0XGEX5J,0,299.45,306.55,1629.9,44.08,30.2,101.81,1.678,230.3,13.24
2015-06-28,R7Q05794,0,300.92,306.13,1751.1,31.97,30.5,102.94,1.335,230.56,12.1
2015-06-28,R7Q5GPGE,1,302.82,310.18,1739.9,61.15,23.3,100.54,2.159,219.85,19.31
2015-06-28,R7Q7714J,0,298.98,307.24,1705.8,36.37,23.1,104.45,1.278,229.99,7.01
2015-06-28,R7QA6YM9,0,297.37,307.15,1614.4,25.96,32.4,100.4,2.09,229.87,8.75
2015-06-28,R7QV17U1,0,298.7,308.93,1674.1,40.03,21.7,103.46,1.541,222.53,15.65
2015-06-28,R7QZ5W3R,0,301.29,310.1,1956.2,48.71,27.5,103.19,2.649,228.55,19.45
2015-06-28,S1F69AZS,0,300.13,308.19,1734.4,16.07,30.0,101.25,1.717,230.0,14.12
2015-06-28,S1FC79PM,0,299.03,307.91,1785.6,15.56,37.0,103.88,1.445,234.16,10.26
2015-06-28,S1FSNEEV,0,299.43,307.11,1767.0,26.99,29.0,106.44,1.373,225.5,8.14
2015-06-28,T2KCW3RR,0,300.41,307.76,1586.1,33.6,19.8,104.54,2.422,238.05,14.74
2015-06-28,T2KDDTA5,0,299.55,306.53,1881.4,54.96,38.5,106.28,2.16,228.08,18.94
2015-06-28,T2KEZ79D,0,299.9,307.94,1686.4,30.47,31.7,106.51,1.297,224.18,10.84
2015-06-28,T2KPNFVJ,0,298.09,305.47,1643.5,13.31,40.4,107.32,0.835,231.55,11.83
2015-06-28,W1FAN4P3,0,297.27,305.0,1651.6,7.7,29.0,102.92,0.264,228.28,5.0
2015-06-28,W1FJA3NP,0,300.6,307.82,1675.7,25.11,19.5,107.02,0.355,234.61,11.42
2015-06-28,W1FQTER8,0,299.85,306.64,1814.7,36.59,29.0,101.0,1.866,230.42,12.01
2015-06-29,M3RCAUFT,0,300.93,311.18,1876.8,46.545,32.6,107.91,1.74,226.39,20.21
2015-06-29,M3RJ1483,0,298.75,307.11,1715.5,55.84,18.6,106.59,2.156,235.41,16.48
2015-06-29,M3RQ3ASU,0,301.18,307.73,1747.7,21.04,41.6,103.67,1.216,222.66,13.99
2015-06-29,P0X6QATK,0,300.51,308.1,1723.5,41.51,20.9,108.82,1.154,229.85,14.24
2015-06-29,P0XB2ZEW,0,301.03,309.4,1701.1,18.59,27.6,107.27,1.053,237.23,11.879999999999999
2015-06-29,P0XDS15G,0,298.99,308.32,1631.8,60.8,28.4,103.45,3.314,227.78,23.77
2015-06-29,P0XNDUHE,0,299.44,308.37,1726.0,53.42,25.3,104.9,2.009,232.37,17.68
2015-06-29,P0XSS6CF,0,299.81,307.15,1705.2,40.28,40.4,100.96,1.503,225.94,13.34
2015-06-29,R7Q05794,0,300.47,308.79,1769.7,33.27,30.7,102.78,2.007,232.55,9.98
2015-06-29,R7Q5GPGE,0,302.7,310.37,1752.5,47.065,23.7,101.18,1.45,224.52,18.24
2015-06-29,R7QA6YM9,0,298.47,307.57,1464.8,15.93,32.6,104.05,1.638,231.05,13.44
2015-06-29,R7QC2FT6,0,297.55,305.27,1629.7,23.02,33.0,100.98,2.878,230.67,6.6
2015-06-29,R7QW7W3H,0,299.58,307.91,1711.5,27.73,69.9,103.07,1.821,230.8,8.16
2015-06-29,R7QZ5W3R,0,301.7,310.78,2011.7,46.04,27.9,104.77,2.201,231.12,13.03
2015-06-29,S1F69AZS,0,299.5,308.51,1776.9,26.42,30.2,103.5,0.2,229.74,5.0
2015-06-29,S1FC79PM,0,299.01,305.0,1753.9,15.43,37.3,103.21,1.243,232.02,9.29
2015-06-29,S1FJGSZN,0,302.16,310.49,1821.5,36.7,24.7,104.03,1.177,229.33,11.84
2015-06-29,S1FPY49G,0,299.43,307.05,1712.7,47.26,32.7,108.51,0.731,231.88,17.9
2015-06-29,S1FQ63HZ,0,300.83,307.83,1891.4,33.78,33.3,105.36,1.512,225.58,18.18
2015-06-29,T2K4PFA7,0,299.92,309.31,1725.0,45.14,36.8,103.19,1.499,231.11,19.08
2015-06-29,T2KDDTA5,1,299.04,307.24,1843.3,54.09,38.6,105.85,1.81,224.77,13.03
